departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63563.0;12052000_12052000_22482;taxi138;5771;453580.25;5734859.63;7618;451938.79;5734838.27;417.0;64499.0;519.0;5752.48;2880.28;-2;64763;65129
63567.0;12052000_12052000_27810;taxi69;7404;454950.47;5734948.24;10151;456777.11;5734804.84;146.0;65083.0;1370.0;12665.86;2878.39;-2;64767;65164.5
63581.0;additional_2377;taxi138;1485;454876.9;5734766.56;6461;452656.89;5736414.93;587.0;64829.0;661.0;6970.15;3692.37;-2;64781;65166.5
63583.0;additional_1328;taxi106;3732;453969.96;5733611.22;6502;453580.93;5737354.4;563.0;65358.0;1212.0;10217.67;4841.46;-2;64783;65378.5
63589.0;additional_103;taxi74;6710;453603.5;5735061.9;5598;454613.5;5730718.91;161.0;65052.0;1302.0;10393.3;4724.53;-2;64789;65182
63591.0;12052000_12052000_20342;taxi112;10964;457536.05;5730229.81;9052;453244.79;5729760.72;137.0;64055.0;327.0;4974.78;4974.78;-2;64791;65281.5
63591.0;additional_387;taxi129;585;453718.95;5735178.62;9037;451329.49;5736416.18;1075.0;65066.0;400.0;4637.85;3291.31;-2;64791;65134.5
63616.0;additional_263;taxi52;6576;454253.46;5734095.6;4788;456817.45;5734269.66;1024.0;65123.0;483.0;4682.2;4154.21;-2;64816;65338
63619.0;12052000_12052000_23011;taxi170;8398;457270.96;5737320.07;3054;454740.29;5737357.82;166.0;65323.0;1538.0;14289.3;4962.28;-2;64819;65398
63623.0;12052000_12052000_19074;taxi59;2951;453290.95;5741073.58;3054;454740.29;5737357.82;61.0;64162.0;478.0;5729.24;5729.24;-2.12;64823;65540
63639.0;12052000_12052000_16925;taxi125;8353;459380.78;5734295.35;6414;451861.28;5733638;61.0;65056.0;1356.0;12054.24;8778.89;-2.96;64839;65889
63644.0;additional_1738;taxi95;6447;453074.88;5735491.31;3262;453695.62;5732308.44;769.0;64914.0;501.0;5253.95;4359.96;-2;64844;65319.5
63660.0;additional_1259;taxi170;1484;454943.13;5734840.43;3844;453881.56;5737041.69;780.0;64967.0;527.0;4301.46;3288.98;-2;64860;65274
