person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_2223;9315.7267906876;3412.6495445265623;2.7297636833611563;1387.0;284.0;4.883802816901408
additional_1299;11998.005911613789;6633.887990681756;1.8085933812067227;1640.0;417.0;3.932853717026379
additional_2076;3825.583426274668;3825.583426274668;1.0;990.0;230.0;4.304347826086956
additional_290;6392.1632900648365;2937.1734364563968;2.1762975283396173;1175.0;303.0;3.877887788778878
additional_1324;6534.878226969087;3290.647083114264;1.9858945860534174;1470.0;229.0;6.419213973799127
additional_161;3510.9358922026704;3510.9358922026704;1.0;336.0;251.0;1.3386454183266931
12052000_12052000_13084;20719.108896286667;8803.50186253413;2.353507640460994;2229.0;692.0;3.2210982658959537
additional_464;11719.238371830641;4147.916441693631;2.825331352876909;1556.0;264.0;5.893939393939394
additional_1203;10065.917624898444;4154.168255003727;2.42308857200812;1167.0;280.0;4.167857142857143
additional_2348;9295.865625252914;4340.004466374667;2.1419023176761898;1368.0;311.0;4.398713826366559
additional_583;12250.768494211949;3126.734623266703;3.9180710774273435;1332.0;238.0;5.5966386554621845
additional_208;14990.775200790276;2909.28060818084;5.152742969735031;1503.0;236.0;6.36864406779661
additional_2086;9575.64522741651;4147.304650301133;2.3088839703929707;1287.0;299.0;4.304347826086956
additional_1868;3387.9929235971877;2840.007949742587;1.1929519154706132;1262.0;239.0;5.2803347280334725
additional_1888;5114.969111611565;2849.2799618693602;1.7951795471357357;1527.0;259.0;5.895752895752896
additional_1181;2430.2218007922447;2429.8926319655584;1.0001354664080033;1220.0;189.0;6.455026455026455
12071000_12052000_51003;18845.373916475502;13905.834190656315;1.3552134778896034;2275.0;936.0;2.4305555555555554
additional_1230;8702.126998572814;6407.48642574143;1.358118678740059;1506.0;389.0;3.87146529562982
additional_811;9618.469049290203;6937.547645752963;1.3864364672404736;1398.0;442.0;3.16289592760181
additional_1996;11525.912888891236;5787.312204734573;1.9915830494615343;1527.0;328.0;4.655487804878049
additional_1802;4817.125124265062;2860.7833798424567;1.683848262754638;1049.0;197.0;5.324873096446701
additional_2354;10005.925847370541;3618.414451462969;2.7652790971263737;1109.0;235.0;4.719148936170213
additional_1228;8587.610704545334;5044.331869952037;1.702427779524147;1429.0;340.0;4.202941176470588
additional_206;12304.586622067056;6494.996275800568;1.8944716978379488;1699.0;422.0;4.0260663507109005
additional_2308;11086.108407166976;6859.11656879216;1.6162589301378731;1755.0;402.0;4.365671641791045
additional_782;2344.582679636255;2344.582679636255;1.0;663.0;204.0;3.25
additional_1370;9491.62455287038;4711.924954099708;2.014383642636752;1301.0;341.0;3.8152492668621703
additional_1981;10756.804065476366;3668.376719697965;2.932306272612597;1499.0;279.0;5.372759856630824
additional_2163;17721.121418938426;5453.861130476473;3.249279912888107;1510.0;302.0;5.0
additional_1803;7142.408792056838;2683.0406958336284;2.6620575689172212;1357.0;206.0;6.587378640776699
additional_2355;9867.06835247047;4497.094508875625;2.194098508047023;1428.0;351.0;4.068376068376068
additional_1354;8463.23789318455;4428.280928820778;1.9111790848911328;1212.0;374.0;3.2406417112299466
additional_1951;8267.272982628207;3294.0357780782665;2.509770245255598;1239.0;276.0;4.489130434782608
additional_1948;7732.552429792531;4673.735173219613;1.6544695288042561;1073.0;328.0;3.2713414634146343
additional_963;7660.55522568982;1787.3803898829492;4.285912091824779;1444.0;182.0;7.934065934065934
additional_205;6767.629035413611;2099.5853405008966;3.223316959242563;924.0;174.0;5.310344827586207
additional_211;7165.218549120578;4586.848586408924;1.562122318655013;1169.0;321.0;3.641744548286604
additional_2261;13139.480294293528;6333.393229146619;2.074635162999974;1835.0;405.0;4.530864197530864
additional_952;8831.245193744719;5451.6491954905;1.6199217662518999;1431.0;350.0;4.088571428571429
additional_2353;7361.345087899345;2772.729473529022;2.6549092358909836;1081.0;201.0;5.378109452736318
additional_2203;4232.011262400059;3437.2827747758392;1.231208352555762;1050.0;257.0;4.085603112840467
